,portfolio_return
2024-02-29,0.001971373048201875
2024-03-01,0.00372533766898345
2024-03-04,0.0005717660821795501
2024-03-05,-0.00022758413095782506
2024-03-06,0.0007390225028294251
2024-03-07,0.0005844411891732498
2024-03-08,0.002436023829135575
2024-03-11,-0.0027587826763461
2024-03-12,0.0031139107752251255
2024-03-13,0.0010560612711801249
2024-03-14,-0.0010309209780589
2024-03-15,-0.002965543503246675
2024-03-18,0.00203387304413115
2024-03-19,0.00041508888271895005
2024-03-20,0.0011062442010709998
2024-03-21,0.006449114210259575
2024-03-22,0.0026932784828783748
2024-03-25,-0.002112662968721775
2024-03-26,0.0015247595026318251
2024-03-27,-1.6972850191074957e-05
2024-03-28,0.0012251572249496
2024-03-29,0.0
2024-04-01,0.0
2024-04-02,-0.004682730920082
2024-04-03,0.001935117001125525
2024-04-04,0.00260759446006415
2024-04-05,-0.001958406335225875
2024-04-08,-0.000383970094253175
2024-04-09,0.00025747645456073186
2024-04-10,-0.00046693113451075005
2024-04-11,-0.0015659777611005251
2024-04-12,0.004107992202404099
2024-04-15,-0.0030768770296325247
2024-04-16,-0.005536039125106324
2024-04-17,0.00021264657973094991
2024-04-18,0.00011308347716052501
2024-04-19,-0.0023559883242324
2024-04-22,0.00143076196730415
2024-04-23,0.00361152750720725
2024-04-24,-0.00272932871840655
2024-04-25,-0.005254602222732376
2024-04-26,0.0068790734240339255
2024-04-29,0.001562278827921375
2024-04-30,-0.0013569341818335749
2024-05-01,0.0004656760224105
2024-05-02,-0.00046168414041295
2024-05-03,0.0034688407131894246
2024-05-06,0.0028781647686846002
2024-05-07,0.003034380263591975
2024-05-08,-0.0013522739046626499
2024-05-09,-0.00037629572718275
2024-05-10,-0.00011513664284255
2024-05-13,-5.207633948793191e-05
2024-05-14,-0.00042554784486557504
2024-05-15,0.006186198614662099
2024-05-16,0.0002919792953660981
2024-05-17,-0.002704798699044275
2024-05-20,0.0014170693133538001
2024-05-21,-0.0003896188911558663
2024-05-22,-0.0006934709435118501
2024-05-23,-0.0017047407367719249
2024-05-24,-0.000894278782792925
2024-05-27,0.00186775282605765
2024-05-28,-0.0022640947125613
2024-05-29,-0.0025653948990018998
2024-05-30,0.000233494242935925
2024-05-31,-0.002070057438126675
2024-06-03,0.003690931007315175
2024-06-04,0.00028892263712077497
2024-06-05,0.0038774701469756
2024-06-06,0.00034254294897645
2024-06-07,-0.001048671871967
2024-06-10,-0.000752712392943975
2024-06-11,-7.543980352707502e-05
2024-06-12,0.005165060306639125
2024-06-13,0.001109624778282475
2024-06-14,0.00231473094808045
2024-06-17,-0.0010495936777279499
2024-06-18,0.0028486561068794
2024-06-19,-7.4730982899e-05
2024-06-20,0.0004115209957186749
2024-06-21,-0.0011019851634461251
2024-06-24,0.00059188412947545
2024-06-25,-6.472380044202498e-05
2024-06-26,-0.0010505626841442
2024-06-27,0.000223742022873577
2024-06-28,0.0005159035248422501
2024-07-01,-0.0027318685488612
2024-07-02,0.00045420187716572503
2024-07-03,0.0023676671838444
2024-07-04,0.00022164512579629994
2024-07-05,0.001657396644792925
2024-07-08,0.0018527350325437501
2024-07-09,-0.00089269796341235
2024-07-10,0.0028453761229806497
2024-07-11,0.0013171267202253501
2024-07-12,-0.00024522233671492495
2024-07-15,0.0008943589798797
2024-07-16,0.0007656201124365
2024-07-17,-0.004086324572826025
2024-07-18,-0.004556897197295649
2024-07-19,-0.0032630261022375882
2024-07-22,0.000688010357396325
2024-07-23,0.005739121590746301
2024-07-24,-0.005449714449132925
2024-07-25,-0.0007730072154501999
2024-07-26,-0.00012161371097827497
2024-07-29,0.001834430408787375
2024-07-30,-2.4245515394149988e-05
2024-07-31,0.006578830003023549
2024-08-01,-0.0007256225062452501
2024-08-02,-0.009939426863186124
2024-08-05,-0.006113136433400024
2024-08-06,0.0005355546282177
2024-08-07,0.0036527141965869503
2024-08-08,0.0019726475678735252
2024-08-09,0.0024560536322008253
2024-08-12,0.0006647948105616
2024-08-13,0.004363606470736475
2024-08-14,0.002075140293929275
2024-08-15,0.0022427435174989995
2024-08-16,0.00066667670767505
2024-08-19,0.000904781353028925
2024-08-20,0.0006661505955922717
2024-08-21,0.00047181755788209997
2024-08-22,-0.0012584103739368248
2024-08-23,0.0010568757093085501
2024-08-26,-0.00070042491873255
2024-08-27,-0.001214746206658225
2024-08-28,0.000883189081466225
2024-08-29,0.0030009397408424
2024-08-30,-0.0007192720565424751
2024-09-02,0.00045863605113209997
2024-09-03,-0.000859434473104025
2024-09-04,-0.0016150266154001001
2024-09-05,-0.0005826491139315499
2024-09-06,-0.0031312221887779246
2024-09-09,0.00296835727542105
2024-09-10,0.0022840756322630752
2024-09-11,-0.0003979975940634001
2024-09-12,0.004575596044628825
2024-09-13,0.00308177191326955
2024-09-16,0.00026687821298865
2024-09-17,0.0008070419799615499
2024-09-18,-0.0025123617071576504
2024-09-19,0.004756830560957225
2024-09-20,-0.002688123485914275
2024-09-23,0.0029684010887718005
2024-09-24,0.00186133609620645
2024-09-25,-0.00121299144658955
2024-09-26,0.0008397638376392001
2024-09-27,0.0010112154061366501
2024-09-30,-0.000106308042056775
2024-10-01,0.00279667200479355
2024-10-02,-0.0008048671167944
2024-10-03,-0.0015008406688133
2024-10-04,0.0002739531888919242
2024-10-07,-7.049037462984747e-05
2024-10-08,0.00030044775857564996
2024-10-09,0.00233056072474755
2024-10-10,0.001234672278121075
2024-10-11,0.0008548403321794993
2024-10-14,0.002075818026015975
2024-10-15,0.0018621876496766499
2024-10-16,0.0011734714207491
2024-10-17,0.002227101612811575
2024-10-18,0.001243806577350775
2024-10-21,-0.003565422593511675
2024-10-22,-0.00036505045370749997
2024-10-23,-0.0003980959776101891
2024-10-24,0.0013047389875996
2024-10-25,0.001028710867969825
2024-10-28,0.00022240707596595
2024-10-29,-0.001181409770401125
2024-10-30,-0.0024381196982485
2024-10-31,-0.00477134067068115
2024-11-01,0.0018741355919697751
2024-11-04,-0.000945495091454925
2024-11-05,0.001252993301442875
2024-11-06,0.010540804211486276
2024-11-07,0.0018368662419530502
2024-11-08,0.0045110404984467
2024-11-11,0.0045152002480104755
2024-11-12,-0.001056677873584025
2024-11-13,0.000248605825513125
2024-11-14,0.0026959957563040997
2024-11-15,-0.0028268980551370755
2024-11-18,0.00026964984040575004
2024-11-19,0.00159668660386075
2024-11-20,-8.165623504627502e-05
2024-11-21,0.0035906790224935485
2024-11-22,0.0046997550161273745
2024-11-25,0.00081900989478495
2024-11-26,0.000937280306752112
2024-11-27,-0.0021606681085155
2024-11-28,0.002457870083849592
2024-11-29,0.0025655419536496247
2024-12-02,0.003300850962264675
2024-12-03,0.0004439196909196249
2024-12-04,0.00374107467457805
2024-12-05,-0.0010218486275760251
2024-12-06,0.0012358133422176749
2024-12-09,-0.0009986308381986749
2024-12-10,0.000418071322081725
2024-12-11,0.00168193418310735
2024-12-12,-0.00305735929295625
2024-12-13,-0.0022509756065073752
2024-12-16,0.00024095805141195
2024-12-17,-0.0013949013630622249
2024-12-18,-0.00027151723700632503
2024-12-19,-0.007248637536343925
2024-12-20,0.00171811709964135
2024-12-23,-0.001695016857735825
2024-12-24,-0.000131050996634725
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.000203031751140225
2024-12-30,-0.0019860969492606004
2024-12-31,-0.0002718011570174
2025-01-01,0.0
2025-01-02,0.00433374791409705
2025-01-03,-0.002659079573015125
2025-01-06,0.00106578494394225
2025-01-07,-0.002831477533055425
2025-01-08,-0.00108248793431075
2025-01-09,-0.000351539675612875
2025-01-10,-0.0034831706901868255
2025-01-13,-0.0015947315692230748
2025-01-14,-0.00044502697624287496
2025-01-15,0.00762149690466905
2025-01-16,-0.00111064045911665
2025-01-17,0.0034642479688955247
2025-01-20,-0.000280299567848625
2025-01-21,0.0012346302326726
2025-01-22,0.0015031629793043249
2025-01-23,-0.000601174879563375
2025-01-24,-0.00170279434747985
2025-01-27,-0.0031330192560741752
2025-01-28,0.00300794880842615
2025-01-29,0.000259210377951
2025-01-30,0.0029234396652529503
2025-01-31,0.004869084543297775
2025-02-03,-0.000214270096973175
2025-02-04,-0.0008553833135271499
2025-02-05,0.000934863356378825
2025-02-06,0.003250414453910475
2025-02-07,-0.0007417923780395751
2025-02-10,0.0021164586822498
2025-02-11,-0.002513142292624779
2025-02-12,-0.0022055211663999747
2025-02-13,0.0033637753678458756
2025-02-14,-0.000868837162948525
2025-02-17,-1.584209237892491e-05
2025-02-18,0.00010124605627651444
2025-02-19,-0.0009420263789693467
2025-02-20,-0.0018203491720960414
2025-02-21,0.0010942470266729499
2025-02-24,-0.00316124059912995
2025-02-25,-0.0032372470167661505
2025-02-26,0.004389145030485875
2025-02-27,0.0015207540251194
2025-02-28,-0.0014721277148368002
2025-03-03,-0.0016606611824672248
2025-03-04,-0.0106335440021375
2025-03-05,-0.01058083062939585
2025-03-06,-0.0031817094663410747
2025-03-07,-0.004628377623369376
2025-03-10,-0.0014712060479202
2025-03-11,-0.00659987378097645
2025-03-12,0.00370687525489135
2025-03-13,-0.0015400108368787498
2025-03-14,0.0039035981242808754
2025-03-17,0.0030617132069463
2025-03-18,-0.001953864945942625
2025-03-19,0.004012742856250674
2025-03-20,0.00198033323566365
2025-03-21,0.00025432651239344997
2025-03-24,0.004717419216325275
2025-03-25,0.00013722027648930006
2025-03-26,-0.001895297048969475
2025-03-27,-0.002344511421022325
2025-03-28,-0.00466573956593225
2025-03-31,-0.0014835856709121
2025-04-01,0.0042456685969457
2025-04-02,-0.000990794617279225
2025-04-03,-0.013081995147916551
2025-04-04,-0.014314437967767199
2025-04-07,-0.009541383845804175
2025-04-08,0.0034736948817016243
2025-04-09,-0.008811368264087426
2025-04-10,0.004465410233509726
2025-04-11,-0.0029459252144874
2025-04-14,0.011039773904827724
2025-04-15,0.0039822093167598245
2025-04-16,-0.00177145312322405
2025-04-17,-0.0021781294413156
2025-04-18,0.0
2025-04-21,0.0
2025-04-22,-0.0008262979937105249
2025-04-23,0.007830641317497824
2025-04-24,0.0045833447569135505
2025-04-25,0.000962639459453533
2025-04-28,-0.000123607242553575
2025-04-29,0.001849306835511325
2025-04-30,0.0015817483371516252
2025-05-01,0.000469903711080425
2025-05-02,0.0033677492202811247
2025-05-05,0.000603578025013125
2025-05-06,-0.001586810413307775
2025-05-07,0.000729341162848
2025-05-08,0.0037578303077247495
2025-05-09,-0.00093391518255215
2025-05-12,0.006135758830223025
2025-05-13,0.00181238139651235
2025-05-14,-0.001334538447650575
2025-05-15,0.0025225920618363
2025-05-16,0.0027889466257658996
2025-05-19,-0.0012120423211425
2025-05-20,0.0003892843666509
2025-05-21,-0.0032037333915878497
2025-05-22,-0.001907044580370025
2025-05-23,-0.0015754423120614247
2025-05-26,0.0028333339836833253
2025-05-27,0.003696647479650875
2025-05-28,0.000520102581437575
2025-05-29,5.167095374814116e-05
2025-05-30,7.67772318302498e-06
2025-06-02,-0.0017399745150206251
2025-06-03,0.0044660028052529
2025-06-04,0.0002460672619034078
2025-06-05,-0.001220593654703575
2025-06-06,0.001581733593241343
2025-06-09,0.000311816639882475
2025-06-10,0.00105127120013955
2025-06-11,-0.00048286593316815003
2025-06-12,-0.0008882079504061881
2025-06-13,-0.003763542607417075
2025-06-16,0.0018356930123922
2025-06-17,-0.000472017909712175
2025-06-18,0.0007402441106184749
2025-06-19,-0.0030168030991768752
2025-06-20,0.0015020785843915213
2025-06-23,-0.0005365699329975
2025-06-24,0.00286703435533445
2025-06-25,0.00042938071169537504
2025-06-26,0.000493014101987675
2025-06-27,0.0024055704085617496
2025-06-30,-0.0006936908017836001
2025-07-01,-0.00018410631876800002
2025-07-02,0.00025925761820290254
2025-07-03,0.003907917813648324
2025-07-04,-0.001469578291089775
2025-07-07,-9.667815759899998e-05
2025-07-08,-0.001104520963616025
2025-07-09,0.00227254411674835
2025-07-10,0.001273511997299125
2025-07-11,-0.002279669047153775
2025-07-14,7.5855443600775e-05
2025-07-15,0.0018574356942972
2025-07-16,-0.0028593176246511248
2025-07-17,0.003232724064447675
2025-07-18,-0.0015920473621239251
2025-07-21,0.00219317917454415
2025-07-22,-0.00091281384776625
2025-07-23,0.0019247525837505497
2025-07-24,-0.001829253935226725
2025-07-25,-0.00025786991436468817
2025-07-28,0.0031559190936594752
2025-07-29,0.0008384299777352249
2025-07-30,0.000913310552739925
2025-07-31,0.002113024392181125
2025-08-01,-0.008332906762857625
2025-08-04,0.004721355828592125
2025-08-05,0.000169975232789875
2025-08-06,0.0003796296236934448
2025-08-07,0.002812338646097875
2025-08-08,-0.001187827323676025
2025-08-11,0.0012261277973018999
2025-08-12,-0.0008637543220685394
2025-08-13,0.00186389347693295
2025-08-14,0.00154385672976065
2025-08-15,-0.00342088908180545
2025-08-18,0.000415099114496925
2025-08-19,-0.00085246160287215
2025-08-20,-0.0012947206400594751
2025-08-21,-0.0003448563407713
2025-08-22,0.0032553129821674747
2025-08-25,-0.001088519101568775
2025-08-26,0.00012372154955077498
2025-08-27,0.002066776685215175
2025-08-28,-7.837943800400002e-05
2025-08-29,-0.0035453545530897248
2025-09-01,0.000424173355043475
2025-09-02,-0.004883121190012925
2025-09-03,0.003091471627235475
2025-09-04,0.0036041614961648755
2025-09-05,0.000808142207081725
2025-09-08,0.00220143595973145
2025-09-09,0.0006798658920647249
2025-09-10,0.002745839177986775
2025-09-11,0.001347335697448775
2025-09-12,-0.0012426447137438
2025-09-15,0.0011609685349364249
2025-09-16,-0.0017875525840333247
2025-09-17,8.836511868897499e-05
2025-09-18,0.00300190142401565
2025-09-19,-6.397373101397501e-05
2025-09-22,0.000264147485389575
2025-09-23,0.0008745014975388751
2025-09-24,-0.000626337273468775
2025-09-25,-0.0014689573211279
2025-09-26,0.00131022387547195
2025-09-29,0.0014457106032217501
2025-09-30,-0.0014584061884530932
2025-10-01,0.0021233332902736253
2025-10-02,0.002473570964263025
2025-10-03,0.000812622832448075
2025-10-06,0.0001240262515983
2025-10-07,-0.000692243014321825
2025-10-08,0.0033777632586778003
2025-10-09,8.343595485312498e-05
2025-10-10,-0.0040175166511254
2025-10-13,0.0018671289874641
2025-10-14,0.0015412418018812
2025-10-15,0.00364770751139825
2025-10-16,0.000755118708148025
2025-10-17,-0.004830638268553175
2025-10-20,0.004703803626019275
2025-10-21,0.00228565794441445
2025-10-22,-0.0024929688497307002
2025-10-23,0.0009254555631321099
2025-10-24,-2.4440645260824945e-05
2025-10-27,0.00237728313879825
2025-10-28,0.0012187263544617
2025-10-29,0.0017775442454493252
2025-10-30,-0.0007416313036171501
2025-10-31,0.0004710651144172493
2025-11-03,-0.0006974167293903
2025-11-04,-0.0016326328318825999
2025-11-05,0.0002817755860694251
2025-11-06,-0.0037675465365810752
2025-11-07,-0.004964891352304775
2025-11-10,0.005515311198472125
2025-11-11,0.00125232963920325
2025-11-12,0.002541979001717475
2025-11-13,-0.0053492250412811
2025-11-14,-0.0022916305886190253
2025-11-17,-0.000686800725356625
2025-11-18,-0.0044246973482575
2025-11-19,0.0007504452913736752
2025-11-20,0.001423035183727075
2025-11-21,-0.002816673538567375
2025-11-24,0.003428220791891925
2025-11-25,0.002486157597317175
2025-11-26,0.003607404558417025
2025-11-27,-1.082967780617497e-05
2025-11-28,0.0010439515378624499
2025-12-01,-0.0023587932560546997
2025-12-02,0.00044722690989967503
2025-12-03,0.0004581892102341
2025-12-04,-0.00014647374101863907
2025-12-05,0.0011394572390073501
2025-12-08,-0.0022229534455872
2025-12-09,0.000906006447468325
2025-12-10,-0.000766975242047267
2025-12-11,-0.000444498812382925
2025-12-12,-0.00180254929211375
2025-12-15,0.000552065358735825
2025-12-16,-0.0014097605015857
2025-12-17,-0.00193274101577255
2025-12-18,0.00408436143156325
2025-12-19,-0.00049328007486865
2025-12-22,0.0005426324190981749
2025-12-23,0.0022950541585049253
2025-12-24,0.000112443778110925
2025-12-25,0.0
2025-12-26,0.0
2025-12-29,0.0015992140352127
2025-12-30,0.00068219960667185
2025-12-31,9.3454563109075e-05
